func,noise,M,lam,cv,test
x sin x,нормальный,6,0.0,1.263568822133084,0.737285770059792
x sin x,нормальный,6,1e-10,1.2635686604854808,0.7372857689901653
x sin x,нормальный,6,3.1622776601683795e-10,1.2635683109592954,0.7372857666773304
x sin x,нормальный,6,1e-09,1.263567205663531,0.7372857593635092
x sin x,нормальный,6,3.1622776601683795e-09,1.2635637104529962,0.7372857362351696
x sin x,нормальный,6,1e-08,1.2635526580321172,0.737285663096917
x sin x,нормальный,6,3.162277660168379e-08,1.2635177112667701,0.7372854318132519
x sin x,нормальный,6,1e-07,1.2634072404585415,0.7372847004279687
x sin x,нормальный,6,3.162277660168379e-07,1.2630583062989829,0.7372823875639501
x sin x,нормальный,6,1e-06,1.2619589173019319,0.7372750734387872
x sin x,нормальный,6,3.162277660168379e-06,1.2585222707292867,0.737251942089028
x sin x,нормальный,6,1e-05,1.2480401613893137,0.7371787742156789
x sin x,нормальный,6,3.1622776601683795e-05,1.2183577358944269,0.7369472092236928
x sin x,нормальный,6,0.0001,1.1500599865694423,0.7362134613270184
x sin x,нормальный,6,0.00031622776601683794,1.054812481110407,0.7338894596367093
x sin x,нормальный,6,0.001,1.0174561364935932,0.726733801020087
x sin x,нормальный,6,0.0031622776601683794,1.0634225059163718,0.7082964074266764
x sin x,нормальный,6,0.01,1.0904910154886762,0.6824018969801189
x sin x,нормальный,6,0.03162277660168379,1.015879463890349,0.6809654340194033
x sin x,нормальный,6,0.1,0.8582976816461889,0.7217974684677183
x sin x,нормальный,6,0.31622776601683794,1.0696665256270614,0.8480219942719613
x sin x,нормальный,6,1.0,1.5889242854975805,1.1309534442730844
x sin x,нормальный,6,3.1622776601683795,1.9857755017402634,1.4904922640614213
x sin x,нормальный,6,10.0,2.222642591410199,1.7928904991198866
x sin x,нормальный,6,31.622776601683793,2.394164282584614,2.0419285793206656
x sin x,нормальный,6,100.0,2.496268695873078,2.1967787052750865
x sin x,нормальный,7,0.0,3.229140070608955,0.7801680042420936
x sin x,нормальный,7,1e-10,3.2291281713499274,0.7801680078562047
x sin x,нормальный,7,3.1622776601683795e-10,3.229102442282503,0.7801680156708969
x sin x,нормальный,7,1e-09,3.2290210836981004,0.7801680403829666
x sin x,нормальный,7,3.1622776601683795e-09,3.228763843979376,0.7801681185281827
x sin x,нормальный,7,1e-08,3.227950767666685,0.7801683656320876
x sin x,нормальный,7,3.162277660168379e-08,3.2253834590889894,0.7801691469155828
x sin x,нормальный,7,1e-07,3.217303362419931,0.7801716162725454
x sin x,нормальный,7,3.162277660168379e-07,3.1921301250620973,0.7801794122979064
x sin x,нормальный,7,1e-06,3.1161222567165194,0.7802039383893248
x sin x,нормальный,7,3.162277660168379e-06,2.906698652793866,0.7802802431825615
x sin x,нормальный,7,1e-05,2.449501671142177,0.7805095354929382
x sin x,нормальный,7,3.1622776601683795e-05,1.8081098071709636,0.7811292499921537
x sin x,нормальный,7,0.0001,1.278627538060079,0.7823549341707049
x sin x,нормальный,7,0.00031622776601683794,0.9792330909573458,0.7830800771464568
x sin x,нормальный,7,0.001,0.9022957549375512,0.7788004564019151
x sin x,нормальный,7,0.0031622776601683794,1.0292602316303987,0.7599184931934894
x sin x,нормальный,7,0.01,1.1993420204968601,0.715243069853671
x sin x,нормальный,7,0.03162277660168379,1.2257222572958035,0.6783381056444645
x sin x,нормальный,7,0.1,1.0757312329980375,0.7372645162214496
x sin x,нормальный,7,0.31622776601683794,1.0326940871895591,0.8752414859268964
x sin x,нормальный,7,1.0,1.5083079912222552,1.0954151142647803
x sin x,нормальный,7,3.1622776601683795,1.9520222704979733,1.4437310032985153
x sin x,нормальный,7,10.0,2.2215956182252214,1.7829200657734647
x sin x,нормальный,7,31.622776601683793,2.3956812229759663,2.0418650249784687
x sin x,нормальный,7,100.0,2.4965941120316133,2.19658061208509
x sin x,нормальный,8,0.0,3.575940428920672,0.8601417771992749
x sin x,нормальный,8,1e-10,3.5759188706812837,0.8601415286006504
x sin x,нормальный,8,3.1622776601683795e-10,3.575872261193304,0.8601409910679214
x sin x,нормальный,8,1e-09,3.5757249183481177,0.8601392912875222
x sin x,нормальный,8,3.1622776601683795e-09,3.5752594718503303,0.860133916605341
x sin x,нормальный,8,1e-08,3.5737924906909746,0.8601169253005444
x sin x,нормальный,8,3.162277660168379e-08,3.5692013229747914,0.8600632433728472
x sin x,нормальный,8,1e-07,3.5551298925725767,0.8598939776602258
x sin x,нормальный,8,3.162277660168379e-07,3.514310235510064,0.8593635801795851
x sin x,нормальный,8,1e-06,3.407810286179342,0.8577335571645649
x sin x,нормальный,8,3.162277660168379e-06,3.161712098388891,0.8530099848764743
x sin x,нормальный,8,1e-05,2.6795922197880215,0.8413808994486508
x sin x,нормальный,8,3.1622776601683795e-05,2.0361837122160376,0.8215974588392336
x sin x,нормальный,8,0.0001,1.5271202107399504,0.8029391293454619
x sin x,нормальный,8,0.00031622776601683794,1.2421030084278681,0.7927557735806043
x sin x,нормальный,8,0.001,1.119707756330591,0.784819019357723
x sin x,нормальный,8,0.0031622776601683794,1.1433305013668806,0.7670038611904224
x sin x,нормальный,8,0.01,1.2147763129890312,0.7267714441897226
x sin x,нормальный,8,0.03162277660168379,1.1787121539010186,0.689613374847804
x sin x,нормальный,8,0.1,0.9997494596355339,0.7327074923487605
x sin x,нормальный,8,0.31622776601683794,0.9832076038234593,0.8530658647657705
x sin x,нормальный,8,1.0,1.4880845000498624,1.079118234812005
x sin x,нормальный,8,3.1622776601683795,1.943764826679526,1.437528102247921
x sin x,нормальный,8,10.0,2.2222915796160723,1.7802816268384025
x sin x,нормальный,8,31.622776601683793,2.397336208988645,2.04105559562074
x sin x,нормальный,8,100.0,2.4973343823438,2.1963907890373067
x sin x,нормальный,9,0.0,35.82179238394765,1.0834114068508742
x sin x,нормальный,9,1e-10,35.798099942396775,1.083406568095295
x sin x,нормальный,9,3.1622776601683795e-10,35.746967855688986,1.0833961060075206
x sin x,нормальный,9,1e-09,35.58614688956529,1.0833630276311117
x sin x,нормальный,9,3.1622776601683795e-09,35.08615740267784,1.0832584811695367
x sin x,нормальный,9,1e-08,33.586052847497974,1.082928440554195
x sin x,нормальный,9,3.162277660168379e-08,29.526950202908147,1.0818903710019394
x sin x,нормальный,9,1e-07,21.046746856729072,1.0786627921539773
x sin x,нормальный,9,3.162277660168379e-07,10.129065865622557,1.0689767041624967
x sin x,нормальный,9,1e-06,2.464997610128277,1.0427401997030687
x sin x,нормальный,9,3.162277660168379e-06,1.963201415437068,0.987622291196157
x sin x,нормальный,9,1e-05,2.6351874329110982,0.9143213162097633
x sin x,нормальный,9,3.1622776601683795e-05,2.2529207277166505,0.8559078955932119
x sin x,нормальный,9,0.0001,1.5912917421705632,0.8263178890403857
x sin x,нормальный,9,0.00031622776601683794,1.1416626469793862,0.8226852792687296
x sin x,нормальный,9,0.001,0.9646488899036353,0.8308908356870894
x sin x,нормальный,9,0.0031622776601683794,1.0194574428726964,0.8257060101600235
x sin x,нормальный,9,0.01,1.1927431770898589,0.7819889612392052
x sin x,нормальный,9,0.03162277660168379,1.2605957910907644,0.7084623143330184
x sin x,нормальный,9,0.1,1.135531222802362,0.729298321346673
x sin x,нормальный,9,0.31622776601683794,0.9962489018290798,0.876462691970441
x sin x,нормальный,9,1.0,1.443386724412932,1.078385810713789
x sin x,нормальный,9,3.1622776601683795,1.9170576731501814,1.409327616816453
x sin x,нормальный,9,10.0,2.2187288486976593,1.7705173654163597
x sin x,нормальный,9,31.622776601683793,2.3979904578506144,2.040622556065757
x sin x,нормальный,9,100.0,2.4975838394683936,2.196410591652697
x sin x,нормальный,10,0.0,46.94922534529637,1.159546265082566
x sin x,нормальный,10,1e-10,46.790768223532936,1.1595260595896688
x sin x,нормальный,10,3.1622776601683795e-10,46.457488352855464,1.1594823965560481
x sin x,нормальный,10,1e-09,45.47988119244877,1.159344561881434
x sin x,нормальный,10,3.1622776601683795e-09,42.97119132338642,1.1589110760641022
x sin x,нормальный,10,1e-08,38.0330756626984,1.1575635918246954
x sin x,нормальный,10,3.162277660168379e-08,30.637407935402894,1.1535198895220733
x sin x,нормальный,10,1e-07,20.425531065891256,1.1425043065867804
x sin x,нормальный,10,3.162277660168379e-07,9.08040472249689,1.1181186200646105
x sin x,нормальный,10,1e-06,1.550758084096366,1.0763253114687812
x sin x,нормальный,10,3.162277660168379e-06,2.7711536109392503,1.0144779374371597
x sin x,нормальный,10,1e-05,3.0916323870640787,0.9432147621887225
x sin x,нормальный,10,3.1622776601683795e-05,2.511633341226903,0.8886310932705238
x sin x,нормальный,10,0.0001,1.7981636492791595,0.8545824547469396
x sin x,нормальный,10,0.00031622776601683794,1.3520224988843783,0.8390468503702574
x sin x,нормальный,10,0.001,1.1708689792686344,0.8377713036751618
x sin x,нормальный,10,0.0031622776601683794,1.1693487957321291,0.8276895511477734
x sin x,нормальный,10,0.01,1.251712105617663,0.7833451647625007
x sin x,нормальный,10,0.03162277660168379,1.2523794023736776,0.7130923442413621
x sin x,нормальный,10,0.1,1.1052291037369648,0.7304440442387782
x sin x,нормальный,10,0.31622776601683794,0.972707118780081,0.8667974606488837
x sin x,нормальный,10,1.0,1.4323075680603274,1.0681899944808604
x sin x,нормальный,10,3.1622776601683795,1.9096218294531866,1.404773803949323
x sin x,нормальный,10,10.0,2.218084227374316,1.7682627361702317
x sin x,нормальный,10,31.622776601683793,2.3988277050411515,2.039758673462291
x sin x,нормальный,10,100.0,2.498035189046815,2.1961704279670218
x sin x,нормальный,11,0.0,280.80588345877226,6.142058384491952
x sin x,нормальный,11,1e-10,268.16435261607467,6.1190342806331275
x sin x,нормальный,11,3.1622776601683795e-10,245.16173048806527,6.069766233621739
x sin x,нормальный,11,1e-09,196.80325482084226,5.918468615943844
x sin x,нормальный,11,3.1622776601683795e-09,133.29356197121544,5.480945603239242
x sin x,нормальный,11,1e-08,85.6377929433028,4.4088217219938555
x sin x,нормальный,11,3.162277660168379e-08,60.492269421849,2.6000834210071413
x sin x,нормальный,11,1e-07,44.62691297435988,1.0128872472113897
x sin x,нормальный,11,3.162277660168379e-07,27.747184976444835,0.8041178275611164
x sin x,нормальный,11,1e-06,11.577835990157485,0.9912413714077231
x sin x,нормальный,11,3.162277660168379e-06,2.396404948515304,1.0379461508771104
x sin x,нормальный,11,1e-05,2.055012328647704,0.9985054042020715
x sin x,нормальный,11,3.1622776601683795e-05,2.306664941092321,0.9255630721703495
x sin x,нормальный,11,0.0001,1.722209440802222,0.8702292016167105
x sin x,нормальный,11,0.00031622776601683794,1.2231812544119793,0.8514347591835656
x sin x,нормальный,11,0.001,1.0173068708302728,0.864687496874767
x sin x,нормальный,11,0.0031622776601683794,1.033002199510444,0.8774987041403071
x sin x,нормальный,11,0.01,1.1809127249893667,0.8425035497517123
x sin x,нормальный,11,0.03162277660168379,1.2679461420685771,0.74854590407072
x sin x,нормальный,11,0.1,1.1804589496553668,0.7260480881187328
x sin x,нормальный,11,0.31622776601683794,1.006125034427254,0.8795530412978245
x sin x,нормальный,11,1.0,1.4074989561882039,1.0783471030654659
x sin x,нормальный,11,3.1622776601683795,1.8897266740206404,1.3886684420353637
x sin x,нормальный,11,10.0,2.2138350783327843,1.7598029193132303
x sin x,нормальный,11,31.622776601683793,2.3989549955538236,2.0390689738494556
x sin x,нормальный,11,100.0,2.498191698663059,2.196218717973584
x sin x,нормальный,12,0.0,87.2985634672508,9.181512603719339
x sin x,нормальный,12,1e-10,84.41512904573402,9.058394792611853
x sin x,нормальный,12,3.1622776601683795e-10,144.13910380826897,8.813566802756124
x sin x,нормальный,12,1e-09,146.40118960139384,8.18427266523803
x sin x,нормальный,12,3.1622776601683795e-09,108.78826741912515,6.9371485807315745
x sin x,нормальный,12,1e-08,73.05146950900122,5.07972668383983
x sin x,нормальный,12,3.162277660168379e-08,52.84778437721782,2.822506273677955
x sin x,нормальный,12,1e-07,39.09420038465236,1.040867234015323
